datetime,ac_power,dc_power,PLANT_ID,ambient_temp,module_temp,irradiation,sw_radiation,temp_2m,cloud_cover,irradiation_wm2
2020-05-17 08:00:00,12564.4558036,128218.37499975,4135001.0,25.97143091666667,39.30826661666667,0.4352599149999999,337.0,31.4,100,435.25991499999986
2020-05-17 09:00:00,17692.66473235,180816.81696525,4135001.0,28.375963504761906,47.53485876190476,0.6042784054880952,530.0,33.0,100,604.2784054880952
2020-05-17 10:00:00,22159.221429125,226837.57142975,4135001.0,30.33595685,51.79666196666666,0.7530183226666667,694.0,34.4,99,753.0183226666667
2020-05-17 11:00:00,25013.164582875,256402.053569,4135001.0,31.88541513452381,60.1113761095238,0.9144147961666668,712.0,35.6,98,914.4147961666667
2020-05-17 12:00:00,20181.87008905,206562.37946475,4135001.0,33.05976041666667,56.0419613,0.7314588040000001,861.0,37.2,100,731.4588040000001
2020-05-17 13:00:00,16702.277678325,170837.45982125,4135001.0,33.680019560714285,50.87901851904762,0.5605612115714285,602.0,37.6,100,560.5612115714284
2020-05-17 14:00:00,15158.1178571,154940.383927,4135001.0,34.24005043333334,48.93140163333333,0.5259670066666666,438.0,38.1,100,525.9670066666666
2020-05-17 15:00:00,15370.11026785,157003.941963,4135001.0,34.98917440952381,49.21295312023809,0.5185228104285714,466.0,38.4,100,518.5228104285713
2020-05-17 16:00:00,10250.1885417,104515.54315525,4135001.0,31.174709830952377,38.86334765595238,0.3352452847619047,232.0,36.4,100,335.24528476190466
2020-05-17 17:00:00,3198.65133921,32734.812500625,4135001.0,27.844508734523806,30.243215540476196,0.103567874745238,110.0,35.0,100,103.567874745238
2020-05-17 18:00:00,238.1571428575,2465.74107145,4135001.0,26.157002700000003,25.36307478333333,0.0087076140506449,42.0,34.6,100,8.707614050644901
2020-05-17 19:00:00,0.0,0.0,4135001.0,25.89215509285714,24.07597265119048,0.0,0.0,33.9,100,0.0
2020-05-17 20:00:00,0.0,0.0,4135001.0,25.4372325,24.01870325,0.0,0.0,34.0,100,0.0
2020-05-17 21:00:00,0.0,0.0,4135001.0,22.672175189285717,21.616323048809523,0.0,0.0,33.9,100,0.0
2020-05-17 22:00:00,0.0,0.0,4135001.0,21.28217118333333,20.5714665,0.0,0.0,33.1,100,0.0
2020-05-17 23:00:00,0.0,0.0,4135001.0,21.22990938809524,20.605397145238094,0.0,0.0,30.5,100,0.0
2020-05-18 00:00:00,0.0,0.0,4135001.0,21.119113166666665,20.534996016666668,0.0,0.0,28.0,100,0.0
2020-05-18 01:00:00,0.0,0.0,4135001.0,21.0178263,20.409069783333333,0.0,0.0,28.4,100,0.0
2020-05-18 02:00:00,0.0,0.0,4135001.0,21.079607952380957,20.26032808333333,0.0,0.0,28.4,100,0.0
2020-05-18 03:00:00,0.0,0.0,4135001.0,21.342248533333333,20.76537223333333,0.0,0.0,28.6,100,0.0
2020-05-18 04:00:00,0.0,0.0,4135001.0,21.161303357142856,20.12031880119048,0.0,0.0,28.6,100,0.0
2020-05-18 05:00:00,0.0,0.0,4135001.0,21.14692245,19.957759616666667,0.0001299914158333,0.0,28.6,98,0.1299914158333
2020-05-18 06:00:00,1253.02946431975,12914.10714305,4135001.0,21.505703271428573,21.206793042857143,0.042866835285238,19.0,28.8,80,42.866835285238
2020-05-18 07:00:00,5165.076785775,52668.316964000005,4135001.0,22.459750416666665,26.47023108333333,0.1671146309999999,138.0,30.1,52,167.1146309999999
2020-05-18 08:00:00,3438.975892875,35185.27232075,4135001.0,23.406023175,26.89941153333333,0.1038600853940475,346.0,31.9,100,103.86008539404749
2020-05-18 09:00:00,3503.555803525,35815.709821,4135001.0,23.757182816666663,27.298904366666665,0.1053797832166666,534.0,34.0,100,105.37978321666661
2020-05-18 10:00:00,6910.933928575,70465.79017825,4135001.0,24.01112490595238,28.96312941547619,0.2095848742666666,735.0,36.0,100,209.58487426666662
2020-05-18 11:00:00,13432.91875005,137114.0401795,4135001.0,25.126056416666664,38.40726119999999,0.4215008801666666,780.0,37.5,100,421.5008801666666
2020-05-18 12:00:00,17865.010267849997,182556.72321425,4135001.0,26.44752098333333,44.38732865,0.577475432,870.0,38.8,100,577.475432
2020-05-18 13:00:00,22601.800892875,231447.5044655,4135001.0,27.34382042023809,47.82486024404762,0.7671310242380952,637.0,32.4,100,767.1310242380952
2020-05-18 14:00:00,14792.533482025,151118.61606975,4135001.0,27.6732732,43.68171495,0.4899583429999999,383.0,32.1,100,489.9583429999999
2020-05-18 15:00:00,16316.691964325,166665.67857125,4135001.0,27.47513278809524,42.91224397857143,0.531226582,322.0,34.8,100,531.2265819999999
2020-05-18 16:00:00,9050.29107145,92227.2142855,4135001.0,27.3956609,36.44824796666666,0.2915399288333333,298.0,35.9,100,291.5399288333333
2020-05-18 17:00:00,3096.951339275,31702.4508924,4135001.0,26.212608055952384,28.593954072619045,0.097198975470238,143.0,35.6,100,97.198975470238
2020-05-18 18:00:00,314.65758928500003,3255.7098214,4135001.0,24.89978798333333,24.19980928333333,0.0116539050678499,43.0,34.3,100,11.6539050678499
2020-05-18 19:00:00,0.0,0.0,4135001.0,24.479608666666664,23.07689513333333,0.0,0.0,32.9,100,0.0
2020-05-18 20:00:00,0.0,0.0,4135001.0,24.11428349166667,22.052794784523805,0.0,0.0,32.6,100,0.0
2020-05-18 21:00:00,0.0,0.0,4135001.0,23.57697143333333,21.43699545,0.0,0.0,31.9,100,0.0
2020-05-18 22:00:00,0.0,0.0,4135001.0,22.91703935238095,20.783325619047616,0.0,0.0,31.7,100,0.0
2020-05-18 23:00:00,0.0,0.0,4135001.0,22.7539302,20.8525065,0.0,0.0,31.0,100,0.0
2020-05-19 00:00:00,0.0,0.0,4135001.0,22.569811802380947,20.528161026190475,0.0,0.0,30.4,100,0.0
2020-05-19 01:00:00,0.0,0.0,4135001.0,22.628986116666667,20.65906688333333,0.0,0.0,29.9,100,0.0
2020-05-19 02:00:00,0.0,0.0,4135001.0,22.84524666309524,20.79563029642857,0.0,0.0,29.5,100,0.0
2020-05-19 03:00:00,0.0,0.0,4135001.0,23.018200716666662,20.81359565,0.0,0.0,29.1,100,0.0
2020-05-19 04:00:00,0.0,0.0,4135001.0,23.190629279761904,20.87247735357143,0.0,0.0,28.7,100,0.0
2020-05-19 05:00:00,0.0,0.0,4135001.0,23.25859425,21.1526632,7.957945421665e-05,0.0,28.0,100,0.07957945421665
2020-05-19 06:00:00,530.88125000625,5473.937499955,4135001.0,23.41022438690476,22.44525894047619,0.0183532974816666,18.0,28.2,100,18.3532974816666
2020-05-19 07:00:00,5957.144196475,60717.258929,4135001.0,24.59851998333333,28.17446443333333,0.1958224254166666,148.0,29.3,100,195.82242541666662
2020-05-19 08:00:00,6887.954910725,70196.040179,4135001.0,25.44372534880952,32.419492394047616,0.2241517360880952,297.0,31.0,100,224.1517360880952
2020-05-19 09:00:00,14587.594642825,148969.14285675,4135001.0,26.864864566666668,42.09147131666666,0.4959170546666666,512.0,33.2,100,495.91705466666656
2020-05-19 10:00:00,15944.082589275,162951.29464325,4135001.0,27.75621028333333,43.61470402619047,0.5493137353452381,721.0,35.4,100,549.3137353452381
2020-05-19 11:00:00,15517.661706166667,158632.928573,4135001.0,28.25326722777778,45.47486493055556,0.5319547189999999,808.0,37.0,100,531.954719
2020-05-19 12:00:00,22905.2583333,234472.6666665,4135001.0,29.79805053333333,50.2430749,0.787080141,813.0,38.3,100,787.080141
2020-05-19 13:00:00,18939.955803625,193630.392862,4135001.0,29.900670966666667,48.4894446,0.6253125728333334,751.0,39.2,100,625.3125728333334
2020-05-19 14:00:00,20651.58035695,211182.11606875,4135001.0,30.17277315595238,49.776135800000006,0.6901497009404761,485.0,38.7,100,690.1497009404761
2020-05-19 15:00:00,13673.59910715,139575.25000025,4135001.0,29.950729866666663,42.92621055,0.4474687416666666,386.0,39.4,100,447.46874166666663
2020-05-19 16:00:00,10035.907142875,102334.9419635,4135001.0,29.67801833452381,39.509916108333336,0.3611488084523809,266.0,39.0,100,361.1488084523809
2020-05-19 17:00:00,2762.6129464225,28242.808035875,4135001.0,28.36381425,31.20082445,0.1105116368666666,128.0,38.1,100,110.51163686666659
2020-05-19 18:00:00,0.4343749999999999,4.5,4135001.0,23.316263140476188,22.243057317857144,0.0004799743462666,53.0,36.7,100,0.4799743462666
2020-05-19 19:00:00,0.0,0.0,4135001.0,22.499559583333333,20.559704566666667,0.0,0.0,35.5,100,0.0
2020-05-19 20:00:00,0.0,0.0,4135001.0,23.130025716666665,20.503182483333333,0.0,0.0,33.5,100,0.0
2020-05-19 21:00:00,0.0,0.0,4135001.0,23.94811077023809,21.387568289285717,0.0,0.0,32.0,100,0.0
2020-05-19 22:00:00,0.0,0.0,4135001.0,23.58156378333333,21.291150949999995,0.0,0.0,31.3,98,0.0
2020-05-19 23:00:00,0.0,0.0,4135001.0,22.89346925357143,20.42818446904762,0.0,0.0,30.4,100,0.0
2020-05-20 00:00:00,0.0,0.0,4135001.0,22.290050266666668,20.111283866666664,0.0,0.0,29.9,100,0.0
2020-05-20 01:00:00,0.0,0.0,4135001.0,22.161183444047616,19.88747781309524,0.0,0.0,29.4,100,0.0
2020-05-20 02:00:00,0.0,0.0,4135001.0,22.01137848333333,19.463808066666665,0.0,0.0,28.7,100,0.0
2020-05-20 03:00:00,0.0,0.0,4135001.0,22.012319247619047,19.45243618690476,0.0,0.0,28.0,100,0.0
2020-05-20 04:00:00,0.0,0.0,4135001.0,22.122256033333333,19.4709178,0.0,0.0,27.4,99,0.0
2020-05-20 05:00:00,0.0,0.0,4135001.0,21.846556798809523,18.907921072619047,3.684209000000001e-06,0.0,27.4,95,0.0036842090000000012
2020-05-20 06:00:00,1177.1825893015,12141.8928571275,4135001.0,21.80262003333333,19.76662095,0.0408867547566666,20.0,27.6,100,40.886754756666605
2020-05-20 07:00:00,6402.7839286,65241.0758935,4135001.0,23.197775357142856,25.18499513452381,0.2300397983809523,158.0,28.5,100,230.03979838095228
2020-05-20 08:00:00,13415.479464375,136932.58928625,4135001.0,25.34270525,36.64516196666667,0.4593356669999999,359.0,30.1,100,459.3356669999999
2020-05-20 09:00:00,18595.89732145,190053.18750025,4135001.0,27.10947146904762,44.00745019523809,0.6307187538452381,555.0,32.2,100,630.7187538452381
2020-05-20 10:00:00,23186.894196525,237273.35714,4135001.0,28.52478485,50.13947648333333,0.7963303183333332,714.0,34.5,99,796.3303183333333
2020-05-20 11:00:00,25946.05267875,266004.2232125,4135001.0,29.78217563333333,54.193612216666665,0.9001110031666666,854.0,36.5,100,900.1110031666666
2020-05-20 12:00:00,27325.8986605,280237.6294625,4135001.0,31.02302868690477,58.387927010714286,0.9690397647261904,915.0,38.2,100,969.0397647261904
2020-05-20 13:00:00,25460.979226,261007.75118,4135001.0,31.45943844242424,56.55488405757576,0.9001322504545453,763.0,39.0,100,900.1322504545452
2020-05-20 17:00:00,3660.5080357,37390.4642855,4135001.0,29.150322616666664,31.4666188,0.1240483231666666,238.0,39.1,98,124.0483231666666
2020-05-20 18:00:00,660.2093750015,6813.3794642525,4135001.0,27.77857989642857,26.925524027380952,0.0228295251312737,63.0,36.8,99,22.8295251312737
2020-05-20 19:00:00,0.0,0.0,4135001.0,26.233910533333333,23.54950665,0.0,0.0,35.5,95,0.0
2020-05-20 20:00:00,0.0,0.0,4135001.0,25.394888816666665,22.467924566666667,0.0,0.0,34.4,93,0.0
2020-05-20 21:00:00,0.0,0.0,4135001.0,24.73416100119048,21.87433841547619,0.0,0.0,34.2,95,0.0
2020-05-20 22:00:00,0.0,0.0,4135001.0,24.19025290595238,21.44324423333333,0.0,0.0,33.1,98,0.0
2020-05-21 07:00:00,7494.9,76297.85,4135001.0,23.530553636363635,30.40324263636364,0.3223960490909091,171.0,28.7,86,322.39604909090906
2020-05-21 08:00:00,12920.261517925,131879.82886875002,4135001.0,24.739467366666663,37.70216006666666,0.4432564266666666,383.0,30.4,86,443.2564266666666
2020-05-21 09:00:00,19776.097767825,202196.5133915,4135001.0,27.047764673809525,48.87091055357144,0.7028915417023809,601.0,32.7,78,702.8915417023809
2020-05-21 10:00:00,17933.296249625,183555.5806545,4135001.0,28.462233,50.964982083333325,0.6937580926666667,783.0,35.4,83,693.7580926666667
2020-05-21 11:00:00,25497.74330315,261345.745528,4135001.0,29.85705540714286,57.81069410833334,0.9209442712142858,905.0,37.4,88,920.9442712142858
2020-05-21 12:00:00,21382.785714625003,218951.116072,4135001.0,30.72383583333333,54.70842348333333,0.776878259,949.0,38.9,85,776.878259
2020-05-21 13:00:00,23835.03464285,244251.835417,4135001.0,31.539038739285715,55.88179280119048,0.8500099465595238,771.0,39.7,69,850.0099465595238
2020-05-21 14:00:00,18067.86830385,184863.9776805,4135001.0,31.86687515,50.3283804,0.6115290695,706.0,40.4,41,611.5290695
2020-05-21 15:00:00,15037.573958425,153595.61458225,4135001.0,32.12127010714286,47.7096035654762,0.5086676949523808,513.0,40.3,57,508.6676949523808
2020-05-21 16:00:00,7633.7669643,77729.41964175,4135001.0,30.945326766666668,37.849356533333335,0.2450269709,337.0,40.1,55,245.0269709
2020-05-21 17:00:00,1519.7816964325,15672.65178565,4135001.0,29.28367758333333,29.507903570238096,0.0472548500916666,174.0,40.1,68,47.2548500916666
2020-05-21 18:00:00,207.67723214,2150.290178575,4135001.0,27.549890116666667,26.0536448,0.0082264502778333,71.0,39.0,10,8.2264502778333
2020-05-21 19:00:00,0.0,0.0,4135001.0,26.273561976190475,24.026944217857142,0.0,0.0,37.5,24,0.0
2020-05-21 20:00:00,0.0,0.0,4135001.0,25.228687,22.96982275,0.0,0.0,36.3,10,0.0
2020-05-21 21:00:00,0.0,0.0,4135001.0,24.483799055952375,22.159342921428568,0.0,0.0,35.4,40,0.0
2020-05-21 22:00:00,0.0,0.0,4135001.0,24.138509666666668,21.587924216666664,0.0,0.0,34.1,38,0.0
2020-05-21 23:00:00,0.0,0.0,4135001.0,23.91243719404762,21.19549476309524,0.0,0.0,33.2,8,0.0
2020-05-22 00:00:00,0.0,0.0,4135001.0,23.62829435,21.21604153333333,0.0,0.0,32.2,3,0.0
2020-05-22 01:00:00,0.0,0.0,4135001.0,23.507252583333333,22.099617711904763,0.0,0.0,30.9,2,0.0
2020-05-22 02:00:00,0.0,0.0,4135001.0,23.42935159880952,22.314399926190475,0.0,0.0,29.9,1,0.0
2020-05-22 03:00:00,0.0,0.0,4135001.0,23.117065416666662,21.4549265,0.0,0.0,29.0,1,0.0
2020-05-22 04:00:00,0.0,0.0,4135001.0,22.972063497619047,21.38420957857143,0.0,0.0,28.4,1,0.0
2020-05-22 05:00:00,0.0,0.0,4135001.0,22.8479095,21.399191316666663,0.0002668267623333,0.0,28.0,31,0.2668267623333
2020-05-22 06:00:00,1534.4258928975,15809.584821225,4135001.0,23.095605360714284,22.636385639285717,0.0519438159054761,22.0,27.9,50,51.9438159054761
2020-05-22 07:00:00,7574.01517855,77194.209822,4135001.0,24.11722005,29.693450783333333,0.2728330159666666,176.0,28.7,25,272.8330159666666
2020-05-22 08:00:00,8745.7433035,89159.94970225,4135001.0,25.20296444761905,34.49204114404762,0.3017450119523809,394.0,30.5,34,301.7450119523809
2020-05-22 09:00:00,12165.643125025,124128.29732175,4135001.0,26.6157024,38.09819853333333,0.3933977091666666,607.0,32.8,0,393.39770916666663
2020-05-22 10:00:00,16376.926339225,167473.47321175,4135001.0,27.921672322619045,43.117950545238095,0.5765076142380952,783.0,35.1,0,576.5076142380951
2020-05-22 11:00:00,22024.643392375,225595.53601,4135001.0,29.524861666666663,51.96473235,0.8021581256666666,905.0,37.2,0,802.1581256666666
2020-05-22 12:00:00,23474.306250125,240477.205358,4135001.0,30.97700109523809,57.60786207380953,0.8808289983690476,960.0,39.0,2,880.8289983690476
2020-05-22 13:00:00,22485.00074445,230033.28423325,4135001.0,31.67726688333333,56.1729512,0.787116728,845.0,39.9,40,787.116728
2020-05-22 14:00:00,21292.280356625,217947.15625175,4135001.0,32.286646835714286,54.683532088095234,0.7392159658571429,661.0,40.2,29,739.2159658571429
2020-05-22 15:00:00,13405.663392925,136862.18749975,4135001.0,32.47474150833334,48.41206835119048,0.4652432358452381,556.0,40.2,43,465.2432358452381
2020-05-22 16:00:00,5463.324553625,55670.5714295,4135001.0,30.5371908,36.172486766666665,0.1776749914999999,403.0,40.4,50,177.67499149999992
2020-05-22 17:00:00,2206.550000045,22655.46875015,4135001.0,29.199906978571427,30.77111201904762,0.0724919405928571,238.0,40.4,82,72.4919405928571
2020-05-22 18:00:00,209.00446428825,2164.2008928725,4135001.0,28.147688216666666,27.059440116666664,0.0083566464857666,74.0,39.4,8,8.3566464857666
2020-05-22 19:00:00,0.0,0.0,4135001.0,27.256123366666664,25.642492216666664,0.0,0.0,38.1,8,0.0
2020-05-22 20:00:00,0.0,0.0,4135001.0,26.699791504761905,24.99967506428571,0.0,0.0,36.8,7,0.0
2020-05-22 21:00:00,0.0,0.0,4135001.0,26.03650515,25.042627433333337,0.0,0.0,35.4,94,0.0
2020-05-22 22:00:00,0.0,0.0,4135001.0,23.57489425357143,22.621067716666666,0.0,0.0,33.9,94,0.0
2020-05-22 23:00:00,0.0,0.0,4135001.0,21.79315135,20.4367803,0.0,0.0,33.9,52,0.0
2020-05-23 00:00:00,0.0,0.0,4135001.0,21.655995233333336,20.53416766904762,0.0,0.0,32.6,76,0.0
2020-05-23 01:00:00,0.0,0.0,4135001.0,21.533191416666668,20.373434383333333,0.0,0.0,31.1,59,0.0
2020-05-23 02:00:00,0.0,0.0,4135001.0,21.81350747619048,20.54169314047619,0.0,0.0,30.0,22,0.0
2020-05-23 03:00:00,0.0,0.0,4135001.0,21.943901016666665,20.74042658333333,0.0,0.0,29.5,62,0.0
2020-05-23 04:00:00,0.0,0.0,4135001.0,22.073265483333333,21.11820960952381,0.0,0.0,28.8,37,0.0
2020-05-23 05:00:00,0.0,0.0,4135001.0,21.910055366666665,21.00390213333333,0.0,0.0,28.8,13,0.0
2020-05-23 06:00:00,1419.49333332,14655.7000001,4135001.0,22.344629916666666,22.08666241666667,0.0454442841666666,22.0,29.2,22,45.4442841666666
2020-05-23 07:00:00,5404.625446525,55093.129464975005,4135001.0,22.96647359642857,26.694234520238098,0.1786167060428571,176.0,30.5,0,178.6167060428571
2020-05-23 08:00:00,14317.512500025,146172.9910715,4135001.0,25.19488993333333,39.68144375,0.4944355264999999,395.0,32.5,7,494.43552649999987
2020-05-23 09:00:00,18474.21607135,188845.16071225,4135001.0,27.368390041666668,46.074149996428574,0.6512008897500001,609.0,34.7,9,651.2008897500001
2020-05-23 10:00:00,19569.261160825,200174.94642825,4135001.0,28.205914766666663,48.53599695,0.6851064511666667,784.0,36.8,43,685.1064511666667
2020-05-23 11:00:00,26037.875892625,266946.08481425,4135001.0,29.71130791547619,57.35751971428572,0.9394699098928572,903.0,38.7,32,939.4699098928571
2020-05-23 12:00:00,25121.8383922,257417.16518275,4135001.0,31.02895253333333,61.49207671666666,0.9243867435,846.0,39.7,40,924.3867435000001
2020-05-23 13:00:00,25208.1526785,258336.611615,4135001.0,32.14111893333333,58.82610426666668,0.9026499993333332,761.0,40.2,37,902.6499993333332
2020-05-23 14:00:00,17793.86473235,181874.62946125,4135001.0,32.77395768095238,53.2906561797619,0.6069630438690476,713.0,40.6,37,606.9630438690476
2020-05-23 15:00:00,16103.974107125,164504.035714,4135001.0,32.92367098333334,47.9977376,0.5139724243333333,595.0,40.7,27,513.9724243333334
2020-05-23 16:00:00,11821.058482225,120579.47321425,4135001.0,32.53408778452381,45.21551344523809,0.4057750891666666,382.0,40.8,25,405.7750891666666
2020-05-23 17:00:00,5242.64999995,53440.52678475,4135001.0,30.469380116666667,34.91620233333333,0.1779255627333333,202.0,40.5,13,177.9255627333333
2020-05-23 18:00:00,1021.16919644725,10505.616071415,4135001.0,28.780811283333332,29.0618039202381,0.0347994794821023,62.0,39.8,26,34.7994794821023
2020-05-23 19:00:00,0.0,0.0,4135001.0,27.485154666666663,25.809593166666662,0.0,0.0,39.1,22,0.0
2020-05-23 20:00:00,0.0,0.0,4135001.0,26.647221166666668,24.925855791666667,0.0,0.0,38.2,23,0.0
2020-05-23 21:00:00,0.0,0.0,4135001.0,26.12653675555556,23.9688158,0.0,0.0,36.6,14,0.0
